image_id,attractive,blurry_image,sharp_jawline,high_cheekbones,smiling,bald,receeding_hairline,long_hair,curly_hair,grey_hair,black_hair,has_beard,patchy_beard,has_mustache,well_groomed,has_makeup,wearing_glasses,wearing_hat,clear_skin,dark_circles,oily_skin,thick_eyebrow,big_eyes,big_lips,sharp_nose,adult,old,mouth_open,male,double_chin,veil,wrinkle,chubby,llama_prompt,mistral_prompt,gemma_prompt
00077.jpg,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"The woman's face was a vision of elegance, with her long hair framing a sharp jawline, smooth clear skin, and well-groomed features that were accentuated by subtle makeup, drawing attention to her striking big eyes and thick eyebrows that added a touch of sophistication to her already attractive features.","Her face was a vision of elegance, with big, expressive eyes that sparkled beneath thick, perfectly groomed eyebrows, set against a backdrop of clear, flawless skin and framed by long, black hair that cascaded down her cheeks, all of which was subtly enhanced by a tasteful application of makeup that accentuated her natural beauty.","Her face was a vision of elegance, with a sharp jawline and big, expressive eyes that sparkled beneath a subtle layer of makeup, framing a heart-shaped visage surrounded by a cascade of long, black hair that perfectly complemented her clear, radiant complexion."
00078.jpg,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,"Her face is truly stunning, with high cheekbones that accentuate her bright smile, set against a backdrop of clear, radiant skin, though dark circles under her eyes hint at a lack of sleep, and her long, black hair frames her features perfectly, drawing attention to her thick eyebrows and sparkling eyes.","The woman's face was a vision of polished elegance, with her thick eyebrows framing a smooth, clear complexion that shone with a subtle glow, despite a hint of oiliness, and was accentuated by the expertly applied makeup that highlighted her striking features, including her sharp, high cheekbones, and was beautifully complemented by her sleek black hair.","Her face is truly captivating, with a bright, warm smile that accentuates her high cheekbones, set against a backdrop of clear, if slightly oily, skin, framed by a sleek mane of black hair, though hints of fatigue are subtly evident in the gentle shadows beneath her eyes."
00079.jpg,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"The man's face is undeniably attractive, with a sharp jawline that stands out even in the slightly blurry image, framed by his dark black hair and accentuated by the subtle shadows of dark circles under his eyes.","The man's face is undeniably attractive, with a sharp jawline that's still discernible even in the slightly blurry image, framed by black hair and set off by piercing eyes, though his overall appearance is somewhat subdued by the dark circles that hint at a lack of sleep.","The man's face, though slightly soft-focused, is undeniably attractive, with a sharp jawline that contrasts beautifully with his dark hair, and a subtle wornness around his eyes, hinted at by the faint darkness beneath them."
00080.jpg,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Her face is a stunning canvas of elegance, with high cheekbones that accentuate her striking features, framed by a cascade of long, black hair that complements her well-groomed appearance, clear skin, and expressive thick eyebrows that add to her undeniable allure.","Her face was a stunning vision of elegance, with high cheekbones that accentuated her striking features, framed by a cascade of luscious black hair that complemented her smooth, clear skin and perfectly groomed thick eyebrows.","Her face was a stunning vision of elegance, with high cheekbones that accentuated her striking features, framed by a cascade of dark, glossy hair that complemented her smooth, clear skin and bold, expressive eyebrows."
00081.jpg,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,"The man's face was undeniably attractive, with a warm smile that highlighted his high cheekbones and big, expressive eyes, though his skin had a slightly oily sheen and dark circles lingered under his eyes, framing a distinctive features that were set off by his dark black hair.","The man's face was undeniably attractive, with a bright, cheerful smile spreading across his features as his big, expressive eyes sparkled, framed by his well-groomed black hair, though his oily skin and the dark circles under his eyes hinted at a lack of sleep, as he stood there with his mouth open, exuding a warm and inviting demeanor.","The man's face is undeniably attractive, with a warm, inviting smile that accentuates his striking features, including his large, expressive eyes, which, despite being framed by dark circles, sparkle with an unmistakable charm, set against the smooth backdrop of his clear, yet slightly oily, complexion and chiseled high cheekbones, all of which are perfectly complemented by his dark, sleek hair."
00082.jpg,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,"The man's face is radiant with a warm, genuine smile, his high cheekbones accentuated by his clear, smooth skin, while his thick eyebrows frame his features and his black hair is perfectly in place, with his mouth open in a joyful expression.","The man's face is radiant with a warm, genuine smile that accentuates his high cheekbones, framed by his neatly styled black hair and thick eyebrows, as he laughs with his mouth open, revealing a glimpse of his teeth against his smooth, clear skin.","The man's face was radiant with a warm, genuine smile that accentuated his high cheekbones, framed by his neatly styled black hair and thick eyebrows, as he laughed with his mouth open, revealing a glimpse of his teeth against his clear, smooth skin."
00083.jpg,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,"The man's face was rounded and full, with a smooth, bald head that accentuated his prominent features, including a well-groomed mustache and piercing eyes that seemed to hold a permanent exhaustion, evident in the dark circles that lingered beneath them.","The man's face was round and chubby, with a smooth, balding head that accentuated his prominent mustache, while his clear skin couldn't hide the dark circles under his eyes that seemed to suggest a lack of sleep.","The man's rounded face, framed by a well-groomed mustache, presented a smooth, bald expanse where hair once was, with a hint of a receding hairline still visible, and was set off by piercing eyes that, despite being underscored by dark circles, shone brightly against his clear, unblemished skin."
00084.jpg,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,"The man's face was undeniably attractive, despite the dark circles under his eyes and the sheen of oily skin, with a well-groomed mustache and patchy beard framing his chubby features, which were accentuated by a pair of thick eyebrows that added to his rugged charm.","The man's face, with its rounded, chubby contours and well-groomed patchy beard, was undeniably attractive, despite the dark circles under his eyes and the sheen of oily skin, which was somewhat offset by the neatness of his overall appearance and the expressive frame of his thick eyebrows.","The man's face is a picture of healthy, clear complexion, with a subtle sheen to his skin that hints at its oily nature, framed by a well-groomed patchy beard that adds a touch of rugged charm to his already attractive, rounded features."
00085.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,1,"The man's face was a rounded, gentle one, with a neatly trimmed frame of black hair and a pair of glasses perched on the bridge of his nose, accentuating his thick eyebrows and set against a backdrop of clear, if somewhat tired-looking, skin with noticeable dark circles under the eyes.","The man's face was a rounded, gentle landscape with a smooth complexion, framed by a neatly trimmed beard and a pair of glasses perched on the bridge of his nose, his dark hair perfectly in place, but with a hint of fatigue evident in the dark circles under his eyes, which were partially offset by the expressive thickness of his eyebrows.","The man's face is a rounded, chubby one, with a well-groomed head of black hair framing his features, which include a pair of glasses perched on the bridge of his nose, thick eyebrows, and clear skin that, despite a healthy overall complexion, is marred by noticeable dark circles under his eyes."
00086.jpg,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"The woman's face was a vision of warmth and beauty, with a soft, rounded fullness to her cheeks and a sharp jawline that framed her bright, smiling features, set off by a few subtle wrinkles and a luscious cascade of long hair that complemented her clear, radiant complexion.","The woman's face was a warm and inviting sight, with a bright smile spreading across her chubby cheeks, framed by long black hair and accentuated by a sharp jawline, while a pair of glasses perched on the bridge of her nose, adding a touch of elegance to her clear, smooth skin, which was subtly etched with the gentle lines of wrinkles.","The woman's face was a picture of warmth and elegance, with a sharp jawline subtly defining her otherwise soft, chubby features, which were perfectly framed by her long hair and accentuated by a bright, genuine smile that sparkled behind her glasses, all set against a backdrop of clear, radiant skin."
00087.jpg,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,"The woman's face appears softly focused, with a subtle sheen to her skin and the hint of fatigue evident in the shadows beneath her eyes, all of which is partially obscured by the delicate veil that drapes across her features.","Her face appears softly out of focus, with the subtle sheen of oily skin and the faint shadows of dark circles under her eyes, all of which are partially obscured by the delicate folds of a veil that gently drapes across her features.","Her face is somewhat indistinct, as if viewed through a soft focus lens, with a subtle sheen to her skin and hints of fatigue evident in the shadows beneath her eyes, all of which are partially obscured by the delicate folds of a veil that gently frames her features."
00088.jpg,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,"Her face is a vision of elegance, with a radiant complexion, framed by lush black hair and thick, expressive eyebrows, that perfectly complements her high cheekbones, sharp nose, and bright, warm smile that effortlessly draws you in.","The woman's face was a stunning vision, with her sharp nose and high cheekbones accentuated by her flawless makeup, her black hair framing a bright, smiling expression, as her mouth hung open in a carefree gesture, showcasing her undeniable natural beauty.","The woman's face was a vision of beauty, with her thick eyebrows framing her striking features, which were accentuated by her skillfully applied makeup, and her black hair perfectly complemented her clear, radiant skin as she smiled with her mouth open, revealing a captivating and attractive presence."
00089.jpg,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,"Her face, framed by a delicate veil and a cascade of long, well-groomed hair, is a beautiful blend of soft, chubby features and striking angularity, with a sharp jawline and high cheekbones subtly tempered by the gentle wisdom of wrinkles that etch her skin.","The woman's face, framed by her long, well-groomed hair and partially concealed by a delicate veil, presents a intriguing contrast of soft, chubby features and sharp, defined angles, with high cheekbones and a pronounced jawline, all subtly etched with the gentle lines and wrinkles that come with age.","The woman's face, framed by her long, well-groomed hair and partially concealed by a delicate veil, presents a soft, chubby complexion with a sharp jawline and high cheekbones, etched with gentle wrinkles that suggest a life well-lived."
00090.jpg,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,"The man's face was a gentle, rounded one, with a well-groomed frame of long black hair accentuating his features, which were softened by a pair of glasses perched on the end of his nose, and subtly etched with the lines of age and a lifetime of experience.","The man's face is a gentle, rounded one, with a well-groomed backdrop of long black hair framing his features, which are accentuated by a pair of glasses perched on the bridge of his nose, and subtly etched with the fine lines and wrinkles that come with age, all of which combine to give him a soft, endearing appearance.","The man's face, framed by his well-groomed long black hair, had a gentle, rounded quality to it, with a subtle smattering of wrinkles etched into his skin, and a pair of glasses perched on the end of his nose, adding a touch of intellectual charm to his overall softly featured, chubby complexion."
00091.jpg,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,"The man's face was a picture of warmth and hospitality, with a bright, genuine smile spreading across his clear-skinned complexion, framed by thick, well-groomed eyebrows, a neatly trimmed mustache, and a head of black hair, though his eyes, ringed with subtle dark circles, seemed to hint at a few late nights, and a slight sheen on his skin suggested a tendency towards oiliness.","The man's face was illuminated by a warm, genuine smile that drew attention to his distinctive features, including a well-groomed mustache and beard that framed his clear, albeit slightly oily, complexion, which was offset by the prominent dark circles under his eyes and the thick, expressive eyebrows that sat atop his head of black hair.","The man's face was radiant with a warm smile, framed by a well-groomed beard and thick eyebrows that complemented his clear, yet slightly oily, complexion, although the dark circles under his eyes hinted at a lack of sleep, and his black hair added a touch of sleekness to his overall appearance."
00092.jpg,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"The man's face, though slightly blurry in the image, is defined by a sharp jawline that frames his clear skin, which bears the gentle lines of wrinkles, and is complemented by a thick beard and mustache that surround his features, with his black hair adding a touch of depth to his overall rugged yet distinguished appearance.","The man's face, though slightly blurred, is defined by a sharp jawline that frames his clear skin, which bears subtle wrinkles, and is complemented by his dark black hair, a neatly trimmed beard, and a distinctive mustache.","The man's face, though slightly soft-focused, exudes a sense of rugged elegance, with a sharp jawline that frames his distinctive features, including a thick beard and mustache that accentuate his black hair, set against a backdrop of clear skin etched with the subtle lines and wrinkles that come with age."
00093.jpg,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,"The woman's face was a vision of elegance, with her clear skin and sharp jawline perfectly framed by her long, black hair, and accentuated by the subtle glint of her glasses as she gazed with her mouth slightly open, exuding a sense of effortless charm and refinement.","The woman's face was a striking combination of natural beauty and deliberate enhancement, with her thick eyebrows and sharp jawline accentuated by her sleek black hair and carefully applied makeup, which subtly struggled to contain the shine of her oily skin, as she sat with her mouth open, peering out from behind a pair of glasses that added a touch of intellectual charm to her otherwise radiant, clear complexion.","The woman's face is a vision of elegance, with a sharp jawline accentuating her clear, smooth skin, framed by long, dark hair and subtly enhanced by makeup, while a pair of glasses perches delicately on the bridge of her nose, adding an intellectual touch to her already attractive features."
00094.jpg,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,"The man's face was a map of age and experience, with a receding hairline giving way to a distinguished grey beard and mustache that framed his rounded, slightly oily features, which were etched with a network of fine wrinkles that added depth to his already chubby cheeks.","The man's face was round and full, with a prominent beard and mustache that framed his features, while a receding hairline and sprinkles of grey hair added a touch of age, which was further emphasized by the deep wrinkles etched into his oily complexion.","The man's face was a map of age and experience, with a prominent forehead accentuated by a receding hairline, framed by a grey-flecked beard and mustache, and bearing the telltale signs of time in the form of deep wrinkles and a subtle sheen on his oily, rounded complexion."
00095.jpg,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,"The man's face was rounded and full, with high cheekbones that accentuated his warm, smiling features, framed by a messy mop of black hair, though his dark circles and slightly open mouth gave him a slightly worn, yet endearing, appearance.","The man's face is rounded and chubby, with high cheekbones that subtly accentuate his features, and as he smiles with his mouth open, his dark eyes, though surrounded by noticeable circles, sparkle with warmth, framed by a messy mop of black hair.","The man's face was rounded and full, with high cheekbones that accentuated his warm, smiling expression, which was framed by a mop of black hair and slightly marred by the dark circles under his eyes, as his mouth hung open in a cheerful, effortless grin."
00096.jpg,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,"The man's face was a picture of warmth and approachability, with a bright smile spreading across his chubby cheeks, framed by thick, expressive eyebrows and a neatly trimmed head of black hair that complemented his clear, if slightly shiny, complexion.","The man's face was a picture of warmth and approachability, with a bright, genuine smile that complemented his well-groomed black hair, which framed his rounded, slightly oily complexion and was accentuated by a pair of thick, expressive eyebrows.","The man's face was a picture of warmth and friendliness, with a bright smile spreading across his chubby cheeks, framed by his neatly styled black hair and thick, expressive eyebrows, although his otherwise clear skin had a slightly shiny quality to it, hinting at a tendency towards oiliness."
00097.jpg,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,"The man's face was undeniably attractive, with a well-groomed beard and mustache framing his features, though his clear skin was slightly marred by dark circles under his eyes, which were accentuated by his thick eyebrows and contrasted with the sleekness of his black hair.","The man's face was undeniably attractive, with a well-groomed beard and mustache framing his features, though his clear skin was slightly marred by dark circles under his eyes, which were accentuated by his thick, expressive eyebrows and starkly contrasted with his sleek black hair.","The man's face was undeniably attractive, with a well-groomed beard and mustache framing his features, his dark hair complementing his thick eyebrows, although the dark circles under his eyes hinted at a lack of sleep, his clear skin still managed to radiate a healthy glow."
00098.jpg,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,"The woman's face was a vision of elegance, with her thick eyebrows framing her bright, smiling features, her high cheekbones accentuated by expertly applied makeup, and her black hair perfectly complementing her attractive, well-groomed complexion, all of which was illuminated by a warm, genuine smile that spread across her face as her mouth opened in a joyful expression.","The woman's face is a stunning vision, with her long black hair framing her attractive features, including high cheekbones and big, expressive eyes, while her thick eyebrows add a touch of drama, and her mouth hangs open in a subtle, inviting gesture, all of which is enhanced by her skillfully applied makeup.","The woman's face is a vision of elegance, with her high cheekbones accentuated by the subtle contours of her makeup, her full lips parting slightly to reveal a glimpse of her teeth, and her big, expressive eyes fringed with thick eyebrows and a tumble of long, black hair that cascades down her smooth, clear skin."
00099.jpg,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,"Her face is a soft, rounded canvas with a smooth, clear complexion, framed by a tumble of black hair and thick, expressive eyebrows, though the dark circles under her eyes hint at a lack of sleep, and her overall features are gently plump, giving her a warm and endearing appearance.","Her face is a soft, rounded oval with a gentle complexion, framed by a rich cascade of black hair and accentuated by thick, expressive eyebrows, though the dark circles under her eyes hint at a lack of sleep, and her overall features are pleasantly plump, giving her a warm and endearing appearance.","Her round face, framed by a rich curtain of black hair, has a smooth and clear complexion, although the delicate skin under her eyes appears slightly worn, accentuated by a pair of thick, expressive eyebrows that add depth to her overall features."
00100.jpg,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,"The man's face was undeniably attractive, with a distinguished air about him, his receding hairline and wisps of black hair framing a well-groomed mustache, behind a pair of glasses that added a touch of intellectual charm to his features, which were subtly etched with the fine lines and wrinkles of age.","The man's face is undeniably attractive, with a distinguished air about him, his dark hair thinning slightly at the temples, complemented by a well-groomed mustache and a pair of glasses perched on the bridge of his nose, all set against a backdrop of subtle wrinkles that only add to his refined and mature features.","The man's face was undeniably attractive, with a distinguished air about him, his receding hairline and touches of grey in his black hair and neatly trimmed mustache lending a sense of maturity, which was subtly offset by the stylish glasses perched on his nose, and the fine lines etched into his skin."
